RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,206853.32021755312,207087.22287802363,207950.7381512156,209660.46612849995,211834.82462129486,213915.03580404285,216011.41900352912,218167.4845406532,220164.8489730884,221759.26271151507,223213.2637679023,224597.72112152693,225512.09113194034,226365.6112954486,227572.10232252275,229630.9374709845,231899.9030066236,234194.92146496815,236545.1069961764,238962.55923660786,241134.00567906545,243256.47071566107,245180.4165964099,247170.70401675956,248663.30723986425,250343.7887815001,252578.4819118413,255712.33394436652,259302.26307263077,262880.5144249828,267177.8171004161,271776.6660592431,276675.9194098157,281188.62337943894,285594.68106785906,289781.42785052536,293138.97741658404,296100.05767635076,299514.0042456131,303382.1629889792,308126.37388145016,312275.98955435306,317543.9528650341,323150.3553295947,329334.1005054873,334422.43627940095,339105.1469659885,343900.35618874023,349299.74616052577,355078.4716195489,361271.9683458884,368978.60821800906,378536.8631785119,388406.9617287048,397639.002387354,406022.90256528585,415254.9023696512,424331.0705696281,431292.18742981995,436895.6334276325,441096.6987994465,446962.1607029834,453008.8958518331,459831.1809286552,465902.90775144077,472654.15138424817,480221.24046795676,488552.7636419307,497041.94155158236,506358.1131022633,513961.16313472606,520468.7342527784,525949.0023435379,530664.3197953001,535498.8149627201,539399.3674182758,544396.4749172418,548733.5661546431,551850.8311402133,553960.839837971,553518.2504328416,553180.5176480998,552981.7071949262,554190.9214314395,554860.6731111829,554761.3878259894,553523.0557028403,552664.4426086751,550487.071661915,547849.6097270598,543555.6720133746,538914.117809975,533899.0132534314,528046.4296599732,522464.7074127724,516701.3831578319,512268.5982581779,506896.4356233982,498751.88215857354,487186.173577128,473615.764615119,460520.98602182214,447552.66764908534,435735.43914176413,426292.0607891789,418552.3103094185,411227.70192512707,402062.48122008605,394420.22335428867,388936.7025789563,385561.3446849208,382240.99170907045,379049.18039040733,375130.0219992899,371836.08113477915,369694.8923859625,368732.70111847925,368321.9886917174,369190.2630754803,372382.7723547227,374613.3809581736,374909.30211090064,375502.49170168536,377192.18322759727,380412.49843738024,380400.73711084557,378997.90202939365,375269.81036636396,371439.16856588406,367664.89990650513,364256.9342760838,362643.042716241,361694.7259756089,361798.4232081266,360712.11427806056,359592.79332071735,356203.7460248621,354653.2672314152,353168.1709244563,351235.43468822615,347693.07733434695,343760.16559584445,342147.9375863185,341423.64739752264,340989.93024038844,339596.56257039035,337240.4721442799,334811.0235317243,333426.4955600002,333591.39124112146,335219.8919300132,339021.1587996871,344532.56929149054,351156.34935546457,357902.29525540915,364598.2083775687,369309.0195895978,371844.44900425896,372485.99273782835,374403.2372226415,378623.4675795378,384911.1927804625,392226.59145708085,400422.1714684055,409393.32278744614,418489.5144621139,426024.02835135674,431953.8270306895,434638.35118685086,435459.12337888003,435078.0385271171,436222.63282888295,438131.7762828544,440346.4405260252,442620.24882569275,445985.36202136084,451259.5014346444,457302.41905380087,463272.29493913543,468302.7075033281,471252.07599740685,472482.72110665526,472153.7982992558,472067.28575337725,472615.3909915281,474020.43291442987,474279.2731467823,472963.46258076484,470082.4156372833,467407.4750323044,464335.75975587213,461416.6146535091,463650.486994135,471820.63942972926,483061.4485381909,492020.78009360883,497763.56913042924,502637.67193326476,502038.5467531386,497696.7039734912,490625.97142101795,486976.17671126145,486563.3623209692,488696.13636503246,496432.16587096197,507859.67764063814,520913.6587185029,530631.3979667233,537244.2759592417,542477.4327956989,542385.6204411228,540013.6444160539,536369.3489700805,536864.9680491296,538689.3819482614,541662.0494656614,547891.6684611664,557564.5175102734,568635.1334861302,577852.9275894472,584866.2174588138,589763.1465653883,594858.7340412891,601709.1511099124,610532.0013991161,619109.7856470494,625174.2408692436,628507.7895256547,626338.2350028123,619935.1246790935,611632.0741134464,605627.2484927323,602069.5939280794,600060.5154365622,601134.5194674354,605686.7495060376,612776.1169207267,619923.3678574156,626375.7100661168,632356.2185918001,635713.5390739728,636913.6663338846,636864.1125235208,636947.3758793388,635345.7065035477,632135.5537325073,632299.3883445649,638149.273981797,649887.9987652538,663296.9931292497,677752.1756551228,691442.3800303879,699932.4843483152,704751.6558896158,706686.3585465671,712556.5082881678,721341.1891636633,732398.0174527181,744224.6893963302,753465.5078489542,760969.3761207041,767057.7870281184,774108.2654770968,782150.1349483217,791299.0313495373,801812.7120826173,813541.062975135,824170.5349239163,832920.4093480915,838065.1705527134,840740.1995056028,839133.2870145155,835108.6769415829,830324.8916132251,826992.6615918484,824245.146123699,816037.4315109067,804639.330489034,793787.3162485544,789956.5045962278,792154.6280454345,798410.8586417591,808744.7657937777,821571.2991476622,834457.5218925476,844947.2717681928,852826.8291517188,857711.9448029414,856700.4030316354,851935.8471086147,848153.0473271161,848786.9246528158,851939.1805428764,854019.309410904,857652.2368295441,862828.0642823284,869415.6334893546,874526.9499959676,878632.7715056088
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,146733.33342091224,146703.88404241338,146945.50768954345,147640.321508928,148529.4730759823,149458.1548895545,150315.6809810421,151529.17529990998,152941.9694727474,154643.62112541177,156576.22213683758,158468.5141739636,160032.13524542222,160979.50247787763,161889.7152420673,162890.53996524253,164033.71690936617,165127.7442032483,166033.60087506947,167266.87437703344,168703.34254518148,170511.92943648537,172300.36159854222,173843.9947694057,175140.6790726377,176100.09995230078,177175.81373282397,178107.11026214794,179082.60284201076,179879.95395883234,180880.0903884292,182286.63050077783,184054.23925341165,185929.3234078311,187596.57308549216,189254.2060509082,190774.37953751907,192142.60189327959,193229.3946221998,194466.9927555001,195391.03528727032,196310.11807230013,196975.3668796899,198110.34917450522,199504.2737286841,201247.6539303245,203024.23921973383,204757.0410958356,206467.31568108118,207792.91626602891,208916.00612419902,210197.6183761127,211777.26443312937,213603.98262286372,215234.13863371743,217046.33516679038,218792.83592289567,220813.61941305897,223020.25899717803,225399.76742390622,227465.4936867614,229202.24382098598,230725.07323559272,232424.78113827808,234284.25057511032,236247.1673583348,238139.01312259492,240097.94071256914,242415.5954993762,244851.0383006453,247443.29394456663,249923.3620862027,252215.29308746126,254139.99421359753,255891.04982821608,257357.60114723747,258592.34381253147,259251.46093014735,259717.20638444627,259846.45489861912,259765.23905736234,259453.8820091529,259373.7841761201,259740.8692678304,260696.79564884154,261812.72838033907,262692.37054459524,263012.53706925554,262906.68546766415,262542.91746917454,261964.66115325713,261339.52175318322,260289.76811143872,259263.22733355497,258137.34670904596,256826.97960203173,255827.7053963237,253156.63739147596,252724.42671209268,250122.23864362203,249641.5170596137,246560.2336703847,245458.1466018062,242500.87130694592,240250.57641180468,236469.45456449906,233178.4563318302,229005.67165416354,224507.9054193638,220870.8097567037,217099.18747914725,215258.18200697147,212926.60241060206,211839.20789175938,210348.23081374998,209160.45547512593,206636.27805129546,204181.0952500015,201430.67773167093,200438.18251964598,199166.9802281625,198923.84124461247,197319.71259588297,197693.41521502146,197042.00633478453,197709.0260465735,195507.02367503362,193783.40409391295,191107.78437976612,189066.66121402787,186477.90591568884,183847.83787279125,181646.85842672596,179555.05645543124,178248.94155876772,176675.99088741932,175986.28262872717,174792.62794275416,174389.77353000842,173373.4060063139,172377.08653236952,170069.6796910197,168337.69087508242,165761.25274620976,164122.52445683602,162036.5367012842,160704.4650111017,159136.88111620396,157683.90422110268,156841.3927251191,156782.76629093013,157027.47823488872,157339.64996341025,157111.84950509926,156438.35104647305,156017.82207511773,156449.75587865873,157804.06389610792,159152.078543641,161037.23092730748,162630.12789548445,164730.34458711048,166296.79326283696,168157.0907873465,169922.2534309328,172200.5072450414,174574.6770257153,176964.9288127812,178767.6608364446,180508.3123310368,181986.11375491368,183351.65461019753,184665.25810101454,185853.242190438,187087.64530975453,188022.21696331308,188892.83705702142,189797.05918224133,190691.08025173805,191443.7262004857,191887.318422419,191997.8276200894,192419.99684875738,192858.8263500347,193920.04159809137,194824.0749872205,195891.2306380417,196666.57369771702,197425.91529972712,198554.10501032005,199811.2026397327,201214.30907986453,202539.52674106567,203965.38485952947,204909.49458061127,205851.30843341295,206707.54285159646,207635.16534642177,208016.7842942501,208211.54315582136,208508.45570073722,209340.79653618173,210356.06247726877,211773.52936606717,213212.55190195204,214911.56241997398,216700.3761630582,217918.75602576078,218702.73135780732,218548.13924413672,218452.79111053873,218348.2577800364,219114.41060234737,220283.1859391112,221663.93912916476,223089.4296425382,224761.9912849511,226557.55814529292,228730.61769562078,230437.82686450452,231567.9700959197,231349.78013738166,230880.86488244767,230393.01535293847,230251.47130135834,230271.64806191655,230336.48929460903,230660.90063494604,231204.18915877913,232228.14214928457,233159.39782313412,233904.29026277654,233992.5092386389,234042.73856727476,233737.53337795287,233436.60653716387,232681.3702094946,232390.6800432401,232420.5586699521,232995.3899170132,234246.98903804392,235998.04358058513,238061.76051771594,239286.7050081841,239491.8279839224,238774.94724890753,237901.7973729792,237844.1346840685,239158.59571557175,241462.04202063227,244271.29515659867,247105.82706637366,250043.8367006803,253548.7256842047,257291.67463948237,260728.37052317895,263394.0843130869,265636.3205295774,267414.9001255336,268366.3539384084,268161.2476324138,267829.49463926925,268015.09735107265,269165.0991050631,271487.1919715688,275210.5177125595,279990.0843993837,284531.70890331484,287059.62767358404,288227.7380400099,287757.67454314523,286482.3534944341,284312.1357829135,282479.18743797444,281579.5536740161,281161.82330092235,280440.60944069206,280069.58449904027,280393.13445597136,281843.81179566536,283375.2473721946,285094.44805706886,287002.783576315,289305.45003723336,291230.2396931673,292672.3602872497,293571.5785815658,294024.0395879916,294255.63136436325,295193.74026382173,297198.7057710041,299832.907627298,301658.09026346955,302708.0789361494,303362.9931333515,304183.9131807262,304851.54493528313,305206.12202573585,305597.9295660081
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,109231.08142662399,109203.03781058607,109042.5922222123,108976.61504202306,108950.80264930222,109136.97507135257,109347.0706170171,109650.58052546562,110045.74736066106,110378.29624268494,110919.16350698475,111495.01382300015,111774.41559512005,111740.38582572695,111302.41982038847,111049.59675026026,110979.95149482142,111104.20334394353,111279.8772865504,111255.57685134262,111356.07434583316,111564.28896139177,111856.50617133737,112083.06731564132,112190.41133773462,112302.83145722347,112650.48933327354,113199.82201095593,113781.4737671758,114264.57733768708,114750.73588786281,115328.9171491047,115878.54974277619,116296.12592070142,116623.21208302393,116857.67764474031,117094.14036578951,117229.76293882482,117465.09210940496,117697.60890482656,117964.63708998954,118167.45742568064,118367.11413982972,118614.11085145369,118790.37150336534,118985.89348472138,119147.7667704788,119391.18883943425,119711.3049059133,120496.83225174411,121964.85316621639,123334.41474404326,124682.86618769856,125200.61868483077,126020.17181789425,126554.08903597652,127302.9973607255,127926.9633582444,128548.26845664927,129272.9231569473,129937.72260698852,130561.02399508061,131011.23250552244,131387.34724097486,131532.15007083176,131666.2421609986,131677.05484232647,131614.1363791316,131461.7590531297,131267.27799940328,131348.53698402774,131404.7283231327,131495.05229532204,131333.81483501347,131315.189362832,131425.41845091162,131917.93898863776,132402.02989099416,132946.41044345338,133426.1244454425,134027.35470497605,134754.7127042917,135389.9971771196,136009.7231755253,136295.15126628173,136230.51525151145,135916.79976270636,135941.9522927732,136311.38835473126,136926.9833461225,137319.27277005778,137748.17865948778,138100.19305270902,138441.53828154274,138687.40233309087,138900.23945145446,138586.25583145875,138018.88000858136,137395.48721010747,137152.22179567636,136875.67456466393,136530.43199292375,136226.62040179266,135799.97377872767,135167.96456845044,134483.90374103907,133630.10950008847,132699.60212225138,131762.82077935318,131426.5032288266,131360.29937181083,131516.41265860363,131741.43456068143,132167.46059056764,132691.91671010686,132942.0926564335,132897.72405858638,132518.0257005746,132388.3988842245,132452.4561698271,132409.23744685514,132326.52217163416,132419.92062141307,132815.17308027812,133162.7282134031,133101.54055784395,132449.74404552256,131236.3446459792,130102.32206667302,129226.26670517185,128746.26079013625,128327.66045251994,127845.99191078062,127284.37735237092,126476.30217095792,125755.43448070563,125184.90508460252,124845.02396360361,124741.81611038737,124772.98766952498,124714.49907405196,124539.53920660175,123793.07950519146,123127.39767115803,122773.5121586976,122930.41420590338,123077.25660840388,123063.24679054611,123017.87825914542,123221.62201787667,123576.38191594255,124002.59978440218,124309.88956218759,124518.9696702196,124721.83216418997,124856.65778881585,125092.69271776394,125500.43600948314,126290.81175889926,127213.26522113394,128386.82626246444,129754.87545920415,131271.3806230074,132793.14733114102,134072.99060039243,135441.53911812164,136731.7060071413,138074.44284912103,139336.95088637798,140692.09418155177,142145.74682126087,143555.87693437588,144955.48374688203,146257.22578148582,147715.11925679914,149161.67370893856,150500.2320128052,151610.508353457,152913.75411899868,154394.9312998873,156146.601776385,157774.35326715803,159363.50114276414,160710.37016174514,161902.9339089241,163067.93904761152,164222.2901465741,165425.05524850512,166426.9216250521,167366.65227627216,168221.6792631542,169199.93155009896,170308.12900739632,171434.26318367574,172219.05389662067,172929.73563923914,173538.8029705234,174272.11683922875,174740.56785146063,175172.1276807046,175734.9428089027,176485.05913876687,177385.0121295097,178205.9426695699,178867.36253121277,179293.93608006331,179865.5126487153,180606.5070078345,181295.09779364624,181900.4201065601,182275.20011268565,182736.3289725253,183150.92327510833,183801.63074616357,184547.83571048532,185331.9604998252,186061.22527867905,186679.5062134577,187462.95889273312,188269.39762323184,189219.47951012047,190076.34455695053,191036.6306497699,191876.36155861008,192722.53380912603,193476.68963923433,194308.4417451565,195194.9752589307,196118.8707823439,197068.1441639804,197927.30960448118,198542.14467111076,198964.75481724754,199270.08059296277,199545.76082183173,199875.7492759572,200300.2580577413,200938.6628463167,201816.1856711145,202779.76697121336,203724.1459249809,204513.73452349947,205237.1742457884,205719.3704856639,205776.8598439064,205805.1045402483,206187.13247208236,207214.9414758274,208785.03398931105,210818.68726781043,213390.8168487019,215966.5899811769,218575.16359795947,221111.57740457528,223978.28214131086,227055.0377548564,230617.9872337648,234507.29952122064,237877.08664997693,240252.82843969399,241803.07828335013,243718.9430923272,246367.10652091182,249505.65876528027,253840.4919723024,258982.6945324981,264969.5363178993,270556.2646376086,275555.4941302175,279804.5036092102,282777.23104950873,284184.80006484035,284360.0535866593,284048.9516123989,283616.95086706674,282598.0076138238,281034.948892958,279432.72918285633,278278.93247240706,277709.00727650477,277731.72200862673,278391.13268313947,279175.87859434774,279988.5930994958,280325.26088895637,280369.4625707711,280119.0365077371,279828.45561597095,279939.3072592618,280400.4952373632,281399.77898883267,282439.7983633487,283029.73215581285,282911.8909104702,282543.05429353897,282204.9625641089,281990.59692410706,281624.9861324905,281175.1695752105
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,143426.65037347894,143719.18712608746,144105.74509058462,144900.4253203317,145776.4773533169,146518.88390946106,147258.27246355746,147947.78772542792,148724.20717606565,149444.86189124873,150170.86978544857,150900.58279051783,151600.2116182139,152280.4283914618,152953.77340074512,153638.32747088632,154326.8980602533,154994.08149472674,155613.8294310841,156202.84690434745,156790.3943947051,157432.45744758134,158139.0463005184,158799.98576241618,159343.91229892804,159808.31402318235,160330.4369065608,160920.02539342846,161489.31655485358,162136.9412721152,162847.78577022816,163710.8631985913,164423.49960249077,165110.8669412988,165715.41313040166,166418.33075018553,167087.26760313552,167797.01941926262,168419.35765891045,169115.09767940964,169812.63531709582,170581.32831138946,171351.6191789146,172181.63636049588,173167.08717652646,174178.95355235573,175096.88545549975,175867.79043665007,176526.79150899753,177340.49454280493,178370.394673283,179644.59400943166,181214.43843582566,182916.54304814688,,188085.65000113894,190820.3884791135,193604.04782451922,196392.4204733286,199967.60962070234,203920.740001124,208970.2876325761,214159.72793207678,220151.98270455023,226784.14811789556,235443.4648918309,245340.9655149634,255221.62247291053,265540.5497547828,274656.65920559765,283364.99579606735,288873.22931319714,291499.48786903167,295157.7644888565,299687.25003428856,305024.44852519245,307851.99702362885,309179.8867302294,308720.53676677705,306630.7095834576,303365.7045379621,301214.27719103504,298741.2994177957,296465.3452865076,293871.77282686456,292070.8171559815,290984.8837126028,290683.0636418016,290557.81193269027,289699.19773248123,287953.47950685,285439.1440497635,282559.4608244016,279604.7014790969,275598.8063217203,271230.2976839083,266564.94977375,261007.68524966342,255171.27639342844,248245.89124442483,242923.51245430464,237916.62726271633,232785.17805719606,226238.33360787164,219522.4415743584,213910.78261423975,207106.7534340975,199858.42115093046,192869.7626306056,188571.94633442338,185056.429668945,181689.65643018825,177732.54939761912,174356.7588205928,171667.596576986,169530.8247621409,167656.28889330375,165049.97327656767,164027.68880807402,163764.0820089225,164118.21921383377,163305.78337170996,162027.1717117139,161460.67731754176,160853.7414262236,160290.59785763346,158089.70654443698,155915.20119438344,153035.70022085964,151065.83018542232,149127.65703535045,147347.98827875263,145132.4585154618,143157.27674988503,141903.70086924697,140483.31343104332,139030.82607007414,137334.67348049782,136576.04551708107,136341.02093115062,136404.93237157507,136558.57655785256,136604.98016220325,137508.5261071605,138339.96554479192,139541.01842989304,140481.86163753865,142270.39606329828,144836.8317896605,147918.72452222335,151358.9731711693,154905.269062746,158732.6116527689,162248.3260978335,165354.32830651666,167849.91959633093,170275.9495761192,172697.01852133707,175379.29494980126,178403.8156720372,181785.9145867622,185271.17017256955,188643.54542499894,191886.5015104265,194970.98078227486,197740.55962734867,199820.49632598157,201277.84073965249,202995.5243093598,204891.62761874488,206796.8594421523,207933.85485281586,208577.3375760695,208846.77247977015,209002.72365842923,209260.69369273863,209638.81744040726,209865.64017359202,210223.86465894376,210599.81459325098,211223.6360601914,211969.4977647788,213023.850327324,214301.94274376598,215865.218085696,217493.47625380228,219294.14091590545,221225.43907358532,223383.18060437005,225591.04406069592,227786.64161667923,229825.37505551652,232093.47376401827,234048.851201773,235407.8195497884,236215.64124726222,237015.17496763193,238038.48922153594,239114.8147126507,240098.8964768869,241352.79248945904,242585.45089988844,243786.0938719069,244928.12671844955,246051.87200923133,247371.8981753469,248821.1269902587,250356.60612021666,251795.8215712529,253212.79982872275,254578.48610161417,256004.5024782359,257477.68786736354,259015.83593441636,260282.30293765795,261556.46975547145,263179.61547990306,265143.9030216701,267075.3325408492,268613.48815661547,270277.40231230453,272003.4585880833,274105.1408024749,276036.5581484603,277898.8113746767,279388.17884893884,280701.8597401097,281810.14598434843,283103.5476129153,284621.19074347726,286030.74140653154,287177.90664014936,288005.824173937,288900.85721915436,289731.73981635337,290874.1288152823,292358.3626666802,294230.5211419313,296446.5405183045,298729.2299463967,301616.1797766485,304918.1567082115,308756.83626735903,312210.1737131597,314566.1098551818,316063.0849790577,317642.93642465834,320452.5183641079,324992.4582393357,330435.0649742552,336374.34369408555,342136.1171207078,347858.97685799625,353957.55376769585,361242.4796809722,369770.5325629932,379978.63897710264,391139.4816884692,402154.17634726386,411819.58045980736,419920.3510283241,427171.26875805605,434074.13558549486,440537.9952230929,447517.7579417376,455565.8400765399,465573.89993880136,476617.1228700432,487489.6707754338,496346.3302176685,500621.23787792306,499128.0700873461,492676.9830623681,484723.71001729293,476232.2794600311,467919.6503271411,459943.1446566508,453876.60905550217,450603.94041279255,449578.55820304545,450343.21257819125,452288.05502711824,455024.3369072725,457988.3382673432,460490.1745131877,462677.91575731145,464464.93582476786,465425.19547701423,465789.0762124571,466327.65903548384,467780.527173315,469554.9578378156,470957.0675319259,471125.65781484655,470521.16214597534,469405.3588909991,468459.3547000428,467729.7298717327,467064.5390412204
